iteration,300,,,,,,
pop_size,200,,,,,,
LNK_strat,PERFECT,,,,,,
L2agg_strat, RND,,,,,,
dec_strat, THRES,,,,,,
popname, pop1(3-8).csv,,,,,,
netname, net1.csv,,,,,,
COMMF,1,,,,,,
,,,,,,,
agent,iteration,layer1,layer2,decision,payoff,dec_base,change
agent002,3,16,32,26,26,norm,11
agent003,3,41,30,41,41,self,1
agent004,3,21,24,21,21,self,2
agent005,3,32,44,32,32,self,2
agent006,3,29,50,29,29,self,2
agent007,3,6,39,6,6,self,1
agent008,3,43,28,42,42,norm,0
agent009,3,34,36,43,43,norm,10
agent00a,3,21,26,21,21,self,1
agent00b,3,26,43,25,25,norm,0
agent00c,3,35,47,35,35,self,1
agent00d,3,18,27,18,18,self,2
agent00e,3,36,29,36,36,self,1
agent00f,3,28,26,25,25,norm,0
agent010,3,45,28,45,45,self,2
agent011,3,28,17,28,28,self,2
agent012,3,15,28,15,15,self,1
agent013,3,43,30,43,43,self,3
agent014,3,24,42,26,26,norm,5
agent015,3,20,31,20,20,self,1
agent016,3,33,45,33,33,self,1
agent017,3,42,36,42,42,self,2
agent018,3,27,13,27,27,self,3
agent019,3,42,27,42,42,self,3
agent01a,3,27,33,26,26,norm,0
agent01b,3,18,22,18,18,self,1
agent01c,3,19,21,19,19,self,3
agent01d,3,44,35,44,44,self,3
agent01e,3,21,27,21,21,self,1
agent01f,3,44,40,44,44,self,1
agent020,3,51,26,51,51,self,3
agent021,3,11,17,11,11,self,2
agent022,3,32,44,32,32,self,3
agent023,3,25,17,24,24,norm,0
agent024,3,25,42,25,25,self,1
agent025,3,46,26,46,46,self,3
agent026,3,49,44,49,49,self,3
agent027,3,16,28,16,16,self,3
agent028,3,32,11,32,32,self,1
agent029,3,36,25,36,36,self,3
agent02a,3,35,14,35,35,self,2
agent02b,3,16,26,16,16,self,3
agent02c,3,45,27,45,45,self,2
agent02d,3,31,7,26,26,norm,4
agent02e,3,11,29,11,11,self,1
agent02f,3,19,34,19,19,self,1
agent030,3,22,26,22,22,self,1
agent031,3,26,47,23,23,norm,0
agent032,3,42,35,42,42,self,1
agent033,3,11,19,11,11,self,1
agent034,3,25,36,25,25,self,1
agent035,3,13,36,13,13,self,2
agent036,3,30,49,30,30,self,3
agent037,3,26,16,26,26,norm=self,1
agent038,3,23,29,23,23,self,2
agent039,3,10,48,10,10,self,1
agent03a,3,36,36,36,36,self,3
agent03b,3,25,26,24,24,norm,0
agent03c,3,13,40,25,25,norm,13
agent03d,3,10,28,10,10,self,1
agent03e,3,19,24,19,19,self,3
agent03f,3,16,39,16,16,self,2
agent040,3,29,16,29,29,norm=self,1
agent041,3,37,25,37,37,self,3
agent042,3,37,43,37,37,self,3
agent043,3,7,26,7,7,norm=self,0
agent044,3,38,10,38,38,self,2
agent045,3,25,44,25,25,self,1
agent046,3,18,51,18,18,self,2
agent047,3,10,35,10,10,self,2
agent048,3,44,32,44,44,self,1
agent049,3,32,31,32,32,self,2
agent04a,3,36,29,36,36,self,3
agent04b,3,43,17,43,43,self,2
agent04c,3,34,13,34,34,self,1
agent04d,3,34,26,34,34,self,3
agent04e,3,50,30,50,50,self,3
agent04f,3,43,30,43,43,self,2
agent050,3,10,49,10,10,self,1
agent051,3,34,23,34,34,self,1
agent052,3,31,15,31,31,self,2
agent053,3,26,25,26,26,self,2
